Survived,Pclass,Sex,Age,SibSp,Parch,Fare,HasCabin,Fare_winsorized,Fare_log,FamilySize,IsAlone,Emb_C,Emb_Q,Emb_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGrp_Child,AgeGrp_Teen,AgeGrp_Adult,AgeGrp_Middle-Age,AgeGrp_Senior,Age_scaled,Fare_winsorized_scaled,Fare_log_scaled,FamilySize_scaled
0,3,0,26.0,8,2,69.55,0,69.55,4.256321678298823,11,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,0.9017647699613317,1.3361591794576348,5.64037224096421
1,1,1,36.0,0,0,135.6333,1,135.6333,4.91730069488021,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5091158742667365,2.456656616715439,2.0186331792044068,-0.5609748304808925
0,3,0,61.0,0,0,6.2375,0,6.2375,1.9792758428991135,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.3632597970589266,-0.5879321738598666,-1.0149359989180027,-0.5609748304808925
1,2,1,36.0,0,0,13.0,1,13.0,2.6390573296152584,1,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.5091158742667365,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,3,1,31.0,1,1,20.525,0,20.525,3.0692150503137943,3,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.2517577203973534,0.11044794172866994,0.6792945838081278
1,1,1,16.0,0,1,57.9792,1,57.9792,4.077184839375167,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.9741992639670155,0.6295122858931569,1.1511968252901217,0.059159876663617626
1,3,1,18.0,2,0,23.25,0,23.25,3.188416617383492,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.1876404580571715,0.23352593393921808,0.6792945838081278
0,1,0,45.5,0,0,28.5,1,28.5,3.3843902633457743,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1.2136905649277687,-0.0641117874935183,0.4358726267231761,-0.5609748304808925
0,1,0,38.0,0,1,153.4625,1,153.4625,5.039951348430309,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6574473880901118,2.876164687803722,2.14527242190355,0.059159876663617626
0,3,0,16.0,2,0,18.0,0,18.0,2.9444389791664403,3,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9741992639670155,-0.3111691286208247,-0.01838583697289204,0.6792945838081278
1,1,1,40.0,1,0,133.65,0,133.65,4.902678819257608,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805778901913487,2.4099910143670784,2.003535801391161,0.059159876663617626
0,3,0,26.0,0,0,7.8958,0,7.8958,2.1855792552411137,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5489135844511608,-0.8019236166026618,-0.5609748304808925
0,1,0,29.0,1,0,66.6,1,66.6,4.213607983048918,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.010044424115076634,0.8323534217398503,1.2920564383571118,0.059159876663617626
1,1,1,41.0,0,0,134.5,1,134.5,4.908971640319756,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.8799446588251746,2.4299908943630983,2.010033264475824,-0.5609748304808925
1,3,0,45.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.176607686471925,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,1,0,45.0,0,0,35.5,1,35.5,3.597312260588446,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.176607686471925,0.10059310659135261,0.6557188297748954,-0.5609748304808925
1,2,0,2.0,1,1,26.0,1,26.0,3.295836866004329,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-2.012519860730642,-0.12293496395240078,0.3444394801955362,0.6792945838081278
1,1,1,24.0,3,2,263.0,1,249.00622000000035,5.575949103146316,6,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.38087320867351465,5.124238728242953,2.6987007794454887,2.5396987052416584
0,2,0,28.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.08421018102676424,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,2,0,25.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
0,2,0,36.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5091158742667365,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,2,1,24.0,0,0,13.0,1,13.0,2.6390573296152584,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.38087320867351465,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,2,1,40.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805778901913487,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,3,1,31.0,1,0,16.1,0,16.1,2.8390784635086144,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.3558747427295753,-0.12717266791993012,0.059159876663617626
1,3,0,3.0,1,1,15.9,0,15.9,2.827313621929028,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.9383541038189542,-0.36058059684628596,-0.13932010117845442,0.6792945838081278
0,3,0,42.0,0,0,8.6625,0,8.6625,2.2682524139135403,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9541104157368622,-0.5308736926947507,-0.7165619336211217,-0.5609748304808925
0,3,0,23.0,0,0,9.225,0,9.225,2.3248357019288655,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.45503896558520224,-0.5176384779915022,-0.658138561741074,-0.5609748304808925
0,1,0,40.0,0,0,35.0,1,35.0,3.58351893845611,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.805778901913487,0.08882847129957612,0.6414769499431594,-0.5609748304808925
0,3,0,15.0,1,1,7.2292,0,7.2292,2.1076888046179385,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-1.048365020878703,-0.5645981962221572,-0.8823470582632056,0.6792945838081278
0,3,0,25.0,1,0,17.8,0,17.8,2.9338568698359038,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.30670745176182707,-0.3158749827375353,-0.029312075627065143,0.059159876663617626
0,3,0,26.0,0,0,7.225,0,7.225,2.1071782966514356,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.5646970191586081,-0.8828741679067217,-0.5609748304808925
0,3,0,28.0,0,0,9.5,0,9.5,2.3513752571634776,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.08421018102676424,-0.5111679285810251,-0.6307359423566569,-0.5609748304808925
1,1,1,22.0,0,1,55.0,1,55.0,4.02535169073515,2,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.5292047224968899,0.5594138829706359,1.0976780669265336,0.059159876663617626
0,2,1,38.0,0,0,13.0,0,13.0,2.6390573296152584,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6574473880901118,-0.4288154815385896,-0.3336984726090336,-0.5609748304808925
1,3,1,18.0,0,0,7.8792,0,7.8792,2.1837114628556327,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.5493041703428477,-0.8038521494426432,-0.5609748304808925
1,3,1,18.0,0,0,7.8792,0,7.8792,2.1837114628556327,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.5493041703428477,-0.8038521494426432,-0.5609748304808925
0,3,0,40.0,1,4,27.9,0,27.9,3.3638415951183864,6,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805778901913487,-0.07822934984365013,0.4146557174979072,2.5396987052416584
0,2,0,29.0,1,0,27.7208,0,27.7208,3.357621598945279,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.010044424115076634,-0.08244579513222278,0.4082334475616762,0.059159876663617626
0,3,1,45.0,0,1,14.4542,0,14.4542,2.737880811060884,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.176607686471925,-0.3945992162559869,-0.23166125968823223,0.059159876663617626
0,3,0,35.0,0,0,7.05,0,7.05,2.085672091430472,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.43495011735504896,-0.5688146415107299,-0.9050797531497122,-0.5609748304808925
0,3,0,26.0,1,0,15.5,0,15.5,2.803360380906535,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.23254169485013945,-0.36999230507970715,-0.16405229962564447,0.059159876663617626
0,3,0,30.0,0,0,7.25,0,7.25,2.1102132003465894,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06412133279661097,-0.5641087873940193,-0.8797405693934278,-0.5609748304808925
1,1,1,60.0,1,0,75.25,1,75.25,4.334017415487521,2,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.2890940401472393,1.0358816122875838,1.4163815756188534,0.059159876663617626
1,3,1,31.0,0,0,7.2292,0,7.2292,2.1076888046179385,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13828708970829856,-0.5645981962221572,-0.8823470582632056,-0.5609748304808925
1,3,1,18.0,0,0,7.75,0,7.75,2.169053700369523,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.5523441521022427,-0.8189865811572414,-0.5609748304808925
1,1,1,24.0,0,0,69.3,1,69.3,4.252771798816619,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.38087320867351465,0.8958824523154435,1.3324938581871215,-0.5609748304808925
1,1,0,25.0,1,0,55.4417,1,55.4417,4.0332082470129285,2,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.30670745176182707,0.5698067617873912,1.1057901177672143,0.059159876663617626
0,3,0,18.0,1,0,6.4958,0,6.4958,2.0143428636837015,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8258677501436402,-0.581854563268135,-0.9787286015064478,0.059159876663617626
0,3,0,19.0,0,0,8.05,0,8.05,2.2027647577118348,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.7517019932319526,-0.5452853709271769,-0.7841792430073967,-0.5609748304808925
0,1,0,22.0,0,0,135.6333,0,135.6333,4.91730069488021,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.5292047224968899,2.456656616715439,2.0186331792044068,-0.5609748304808925
0,3,1,3.0,3,1,21.075,0,21.075,3.0944457464900235,5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-1.9383541038189542,-0.23881662157639924,0.1364991380659541,1.9195639980971482
1,1,1,40.0,1,0,82.1708,0,82.1708,4.420896324687287,2,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.805778901913487,1.1987229881422372,1.5060857797883969,0.059159876663617626
1,3,1,22.0,0,0,7.25,0,7.25,2.1102132003465894,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.5292047224968899,-0.5641087873940193,-0.8797405693934278,-0.5609748304808925
0,1,0,27.0,0,2,211.5,1,211.5,5.358941988364472,3,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.15837593793845184,4.241744729296679,2.4746366111687697,0.6792945838081278
0,3,0,20.0,0,0,4.0125,0,4.0125,1.6119347926326877,1,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.677536236320265,-0.6402848009082721,-1.3942229498762084,-0.5609748304808925
0,3,0,19.0,0,0,7.775,0,7.775,2.1719067693519296,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.7517019932319526,-0.551755920337654,-0.8160407306065733,-0.5609748304808925
1,1,1,42.0,0,0,227.525,0,227.525,5.4316456135398825,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9541104157368622,4.618801290398115,2.5497045522452972,-0.5609748304808925
1,3,1,1.0,0,2,15.7417,0,15.7417,2.817902613071225,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-2.0866856176423294,-0.36430528037966237,-0.14903715526900022,0.6792945838081278
0,3,0,32.0,0,0,7.925,0,7.925,2.188856327665703,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.21245284661998617,-0.548226529750121,-0.798539974052802,-0.5609748304808925
1,1,1,35.0,1,0,52.0,0,52.0,3.970291913552122,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.43495011735504896,0.4888260712199769,1.0408277503255374,0.059159876663617626
